country_id,user_id,rating,normalized_rating
26,0,3.75,-0.13795777896949898
26,2,3.863636363636364,0.16029768116733872
26,6,3.5,-0.7941197912705387
26,11,3.75,-0.13795777896949898
26,13,4.25,1.1743662456325805
26,14,4.625,2.15860926408414
26,21,3.7142857142857135,-0.23169520929822096
26,23,3.59375,-0.5480590366576488
26,24,3.8333333333333335,0.08076289179751464
26,26,3.6,-0.5316549863501225
26,31,3.631578947368421,-0.4487713637436764
26,32,4.136363636363637,0.8761107854957451
26,34,3.9166666666666665,0.29948356256452713
26,36,3.6666666666666665,-0.35667844973651264
26,41,4.090909090909091,0.7568086014410095
26,42,3.7142857142857135,-0.23169520929822096
26,44,3.888888888888889,0.22657667230885628
26,47,3.6538461538461537,-0.3903277837006684
26,49,4.125,0.8462852394820606
26,50,4.541666666666667,1.9398885933171275
26,51,3.9583333333333335,0.4088438979480345
26,62,4.0,0.5182042333315408
26,67,3.642857142857143,-0.41917006995565903
26,69,4.1875,1.0103257425573204
26,71,3.75,-0.13795777896949898
26,74,2.892857142857143,-2.387656106858778
26,78,4.642857142857143,2.205477979248501
26,80,3.375,-1.1222007974210586
26,89,4.1,0.7806690382519557
26,94,4.3125,1.3384067487078404
26,96,4.285714285714286,1.2681036759613
26,98,4.2,1.043133843172373
26,100,4.3,1.305598648092788
26,102,4.25,1.1743662456325805
26,103,3.95,0.38697183087133324
26,111,4.0,0.5182042333315408
26,114,3.458333333333333,-0.9034801266540461
26,116,3.8333333333333335,0.08076289179751464
26,119,4.2,1.043133843172373
26,124,4.2,1.043133843172373
26,134,3.5,-0.7941197912705387
26,140,4.25,1.1743662456325805
26,142,3.4,-1.0565845961909548
26,145,3.5,-0.7941197912705387
26,147,3.638888888888889,-0.42958533999218346
26,157,3.847826086956522,0.11880126932221277
26,160,4.0588235294117645,0.6725952950494319
26,163,4.3,1.305598648092788
26,166,3.75,-0.13795777896949898
26,169,5.0,3.1428522825356997
26,171,3.4444444444444446,-0.9399335717818803
26,172,3.571428571428572,-0.6066449306130971
26,174,3.8,-0.006725376509291511
26,175,4.4,1.5680634530132052
26,182,3.361111111111111,-1.158654242548894
26,184,4.5,1.8305282579336202
26,185,3.692307692307693,-0.28937978180819873
26,186,4.125,0.8462852394820606
26,189,4.25,1.1743662456325805
26,190,3.2777777777777777,-1.3773749133159077
26,193,3.75,-0.13795777896949898
26,196,4.090909090909091,0.7568086014410095
26,208,4.1923076923076925,1.0229442427938795
26,213,3.772727272727273,-0.0783066869421312
26,214,3.6666666666666665,-0.35667844973651264
26,216,4.1923076923076925,1.0229442427938795
26,218,3.5,-0.7941197912705387
26,222,4.0227272727272725,0.5778553253589074
26,223,4.0,0.5182042333315408
26,225,3.357142857142857,-1.1690695125854185
26,227,4.071428571428571,0.70567909398898
26,231,3.5,-0.7941197912705387
26,232,4.055555555555555,0.6640180138428824
26,233,3.671875,-0.3430084078135739
26,235,3.9375,0.3541637302562808
26,240,4.0,0.5182042333315408
26,244,4.045454545454546,0.6375064173862763
26,248,3.5,-0.7941197912705387
26,252,4.625,2.15860926408414
26,254,3.4285714285714284,-0.9815946519279791
26,259,4.0,0.5182042333315408
26,260,3.40625,-1.0401805458834286
26,270,3.6666666666666665,-0.35667844973651264
26,277,3.928571428571429,0.33072937267410146
26,279,3.7142857142857135,-0.23169520929822096
26,280,3.526315789473684,-0.7250501057651665
26,283,3.954545454545455,0.3989020492768075
26,286,3.875,0.19012322718102087
26,291,3.75,-0.13795777896949898
26,296,3.5,-0.7941197912705387
26,302,3.8333333333333335,0.08076289179751464
26,306,3.875,0.19012322718102087
26,310,3.7777777777777777,-0.06505088871382816
26,311,3.65625,-0.3840185335823889
26,313,3.5,-0.7941197912705387
26,316,3.625,-0.46603878512001884
26,319,3.5,-0.7941197912705387
26,322,3.1486486486486487,-1.716293430180108
26,323,3.8,-0.006725376509291511
26,326,3.333333333333333,-1.231561132804566
26,327,4.366666666666666,1.480575184706398
26,331,3.5,-0.7941197912705387
26,332,3.4,-1.0565845961909548
26,333,3.75,-0.13795777896949898
26,334,3.7857142857142856,-0.04422034864077936
26,336,3.9210526315789473,0.3109951768154229
26,339,4.107142857142857,0.7994165243176996
26,340,3.730769230769231,-0.18843177991573262
26,344,3.55,-0.6628873888103313
26,345,4.454545454545454,1.7112260738788847
26,349,4.25,1.1743662456325805
26,354,3.4444444444444446,-0.9399335717818803
26,357,3.7857142857142856,-0.04422034864077936
26,359,4.21875,1.0923459940949505
26,364,4.108695652173913,0.8034920647667755
26,365,4.25,1.1743662456325805
26,368,3.5,-0.7941197912705387
26,371,3.5416666666666665,-0.6847594558870325
26,373,4.166666666666667,0.955645574865568
26,374,3.45,-0.9253521937307462
26,384,4.074074074074074,0.7126226073466645
26,386,3.9166666666666665,0.29948356256452713
26,390,3.5,-0.7941197912705387
26,391,4.083333333333333,0.7369249040985532
26,396,3.857142857142857,0.14325451201666106
26,397,4.0,0.5182042333315408
26,399,4.571428571428571,2.0180031185910594
26,401,3.1666666666666665,-1.669002474338592
26,407,3.9318181818181817,0.33925095724943855
26,409,4.375,1.5024472517831002
26,419,3.7,-0.26919018142970647
26,425,3.357142857142857,-1.1690695125854185
26,427,3.6,-0.5316549863501225
26,431,3.4,-1.0565845961909548
26,432,4.555555555555555,1.976342038444962
26,437,4.0,0.5182042333315408
26,440,3.727272727272727,-0.19760887099686678
26,441,3.8333333333333335,0.08076289179751464
26,442,4.071428571428571,0.70567909398898
26,446,4.166666666666667,0.955645574865568
26,448,3.625,-0.46603878512001884
26,449,4.166666666666667,0.955645574865568
26,450,4.285714285714286,1.2681036759613
26,453,2.875,-2.434524822023138
26,454,4.4,1.5680634530132052
26,456,4.1,0.7806690382519557
26,459,3.466666666666667,-0.8816080595773437
26,460,4.0625,0.6822447364068006
26,463,4.125,0.8462852394820606
26,467,3.9166666666666665,0.29948356256452713
26,468,3.9166666666666665,0.29948356256452713
26,472,4.4,1.5680634530132052
26,476,3.5,-0.7941197912705387
26,479,4.0,0.5182042333315408
26,482,3.625,-0.46603878512001884
26,486,4.181818181818182,0.9954129695504783
26,488,3.8,-0.006725376509291511
26,490,3.5,-0.7941197912705387
26,498,4.3,1.305598648092788
26,499,4.142857142857143,0.8931539546464216
26,503,3.375,-1.1222007974210586
26,505,4.666666666666667,2.2679695994676474
26,517,3.625,-0.46603878512001884
26,518,3.888888888888889,0.22657667230885628
26,525,4.285714285714286,1.2681036759613
26,526,3.4285714285714284,-0.9815946519279791
26,529,4.166666666666667,0.955645574865568
26,530,4.0,0.5182042333315408
26,533,3.9375,0.3541637302562808
26,551,3.9166666666666665,0.29948356256452713
26,552,4.2,1.043133843172373
26,554,3.5,-0.7941197912705387
26,556,4.142857142857143,0.8931539546464216
26,561,3.2857142857142856,-1.3565443732428588
26,562,3.571428571428572,-0.6066449306130971
26,565,3.7222222222222223,-0.2108646692251698
26,571,3.1666666666666665,-1.669002474338592
26,572,3.642857142857143,-0.41917006995565903
26,578,3.7222222222222223,-0.2108646692251698
26,580,3.6666666666666665,-0.35667844973651264
26,588,4.166666666666667,0.955645574865568
26,590,4.045454545454546,0.6375064173862763
26,591,3.136363636363636,-1.7485372637084162
26,595,3.809523809523809,0.018271271578365892
26,597,3.84375,0.10810297564339091
26,598,4.875,2.8147712763851795
26,601,4.0,0.5182042333315408
26,602,3.875,0.19012322718102087
26,604,3.8333333333333335,0.08076289179751464
26,607,3.857142857142857,0.14325451201666106
26,610,3.6666666666666665,-0.35667844973651264
26,613,4.416666666666667,1.6118075871666078
26,618,3.0,-2.106443815872618
26,619,3.9,0.2557394284111246
26,620,3.9642857142857135,0.42446680300281875
26,622,4.333333333333333,1.393086916399593
26,623,3.9642857142857135,0.42446680300281875
26,628,3.75,-0.13795777896949898
26,629,3.5,-0.7941197912705387
26,636,3.954545454545455,0.3989020492768075
26,639,3.576923076923077,-0.592223787485603
26,640,3.462962962962963,-0.8913289782781005
26,641,3.6666666666666665,-0.35667844973651264
26,642,4.111111111111111,0.809831794354224
26,643,4.2,1.043133843172373
26,644,3.4615384615384617,-0.895067793163006
26,645,4.083333333333333,0.7369249040985532
26,652,3.7,-0.26919018142970647
26,653,3.5,-0.7941197912705387
26,656,4.541666666666667,1.9398885933171275
26,657,4.0,0.5182042333315408
26,660,4.0,0.5182042333315408
26,662,3.9,0.2557394284111246
26,665,3.8333333333333335,0.08076289179751464
26,666,3.7142857142857135,-0.23169520929822096
26,667,4.666666666666667,2.2679695994676474
26,668,3.875,0.19012322718102087
26,669,3.2777777777777777,-1.3773749133159077
26,670,3.710526315789474,-0.24156230722755734
26,672,3.6666666666666665,-0.35667844973651264
26,673,3.7777777777777777,-0.06505088871382816
26,679,3.5,-0.7941197912705387
26,680,3.863636363636364,0.16029768116733872
26,683,4.0,0.5182042333315408
26,688,4.357142857142857,1.4555785366187393
26,692,3.5,-0.7941197912705387
26,693,3.5694444444444446,-0.6118525656313605
26,700,3.826923076923077,0.06393822481543676
26,701,3.9375,0.3541637302562808
26,706,4.184210526315789,1.0016920318691487
26,710,3.928571428571429,0.33072937267410146
26,714,4.375,1.5024472517831002
26,718,4.375,1.5024472517831002
26,724,3.8333333333333335,0.08076289179751464
26,725,4.25,1.1743662456325805
26,732,4.125,0.8462852394820606
26,735,3.5,-0.7941197912705387
26,736,3.9,0.2557394284111246
26,738,4.0,0.5182042333315408
26,744,4.1,0.7806690382519557
26,746,3.4838709677419355,-0.8364528243222187
26,748,3.5,-0.7941197912705387
26,749,4.25,1.1743662456325805
26,751,3.607142857142857,-0.5129075002843787
26,753,3.7222222222222223,-0.2108646692251698
26,754,3.611111111111111,-0.5024922302478543
26,759,4.083333333333333,0.7369249040985532
26,760,3.75,-0.13795777896949898
26,761,4.4375,1.6664877548583603
26,766,3.8333333333333335,0.08076289179751464
26,770,3.625,-0.46603878512001884
26,775,3.7142857142857135,-0.23169520929822096
26,777,3.3125,-1.2862413004963185
26,779,3.882352941176471,0.20942210989575843
26,785,3.375,-1.1222007974210586
26,789,3.9047619047619047,0.2682377524549539
26,790,4.25,1.1743662456325805
26,794,4.0,0.5182042333315408
26,803,4.75,2.48669027023466
26,806,4.277777777777778,1.2472731358882512
26,809,3.625,-0.46603878512001884
26,817,3.909090909090909,0.279599865222072
26,818,4.277777777777778,1.2472731358882512
26,820,3.25,-1.4502818035715785
26,826,3.875,0.19012322718102087
26,828,3.928571428571429,0.33072937267410146
26,832,3.5,-0.7941197912705387
26,839,3.851851851851852,0.12936748530129558
26,841,3.4285714285714284,-0.9815946519279791
26,842,3.928571428571429,0.33072937267410146
26,846,3.8333333333333335,0.08076289179751464
26,848,4.291666666666667,1.2837265810160878
26,852,4.125,0.8462852394820606
26,855,3.5,-0.7941197912705387
26,856,3.4166666666666665,-1.0128404620375524
26,858,4.0,0.5182042333315408
26,860,3.6,-0.5316549863501225
26,861,4.0,0.5182042333315408
26,865,3.717391304347826,-0.22354412840006918
26,866,4.125,0.8462852394820606
28,0,3.730769230769231,-0.18843177991573262
28,1,4.125,0.8462852394820606
28,3,4.305555555555555,1.320180026143922
28,5,4.125,0.8462852394820606
28,8,3.9166666666666665,0.29948356256452713
28,9,4.15,0.9119014407121655
28,11,3.7857142857142856,-0.04422034864077936
28,13,3.9375,0.3541637302562808
28,15,3.5,-0.7941197912705387
28,17,3.25,-1.4502818035715785
28,19,3.954545454545455,0.3989020492768075
28,20,3.875,0.19012322718102087
28,22,3.5,-0.7941197912705387
28,25,3.9444444444444446,0.3723904528201991
28,27,3.333333333333333,-1.231561132804566
28,31,3.6875,-0.3019982820447589
28,32,4.142857142857143,0.8931539546464216
28,34,3.9,0.2557394284111246
28,36,3.75,-0.13795777896949898
28,45,3.888888888888889,0.22657667230885628
28,46,3.923076923076923,0.316308229546605
28,47,4.125,0.8462852394820606
28,49,3.8333333333333335,0.08076289179751464
28,51,3.9583333333333335,0.4088438979480345
28,52,4.346153846153846,1.4267362503637486
28,55,4.0,0.5182042333315408
28,57,3.5,-0.7941197912705387
28,58,3.5,-0.7941197912705387
28,59,3.6,-0.5316549863501225
28,62,4.214285714285714,1.0806288153038608
28,68,3.642857142857143,-0.41917006995565903
28,72,4.125,0.8462852394820606
28,74,2.7857142857142856,-2.668868397844938
28,76,3.7857142857142856,-0.04422034864077936
28,78,4.277777777777778,1.2472731358882512
28,81,3.75,-0.13795777896949898
